date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:26	9446/9446	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2011:04:39%20GMT	inuyasha.yoll.net/images/shichi/shin/shincom2.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/shin/shincom2.jpg	(from inuyasha.yoll.net/images/shichi/shin.htm)
18:48:26	1347/1347	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2011:02:24%20GMT	inuyasha.yoll.net/images/shichi/shin/card2s.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/shin/card2s.jpg	(from inuyasha.yoll.net/images/shichi/shin.htm)
18:48:27	2845/2845	---M--	200	added ('OK')	image/gif	date:Sat,%2020%20Aug%202005%2011:13:43%20GMT	inuyasha.yoll.net/images/shichi/sks/title.gif	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/sks/title.gif	(from inuyasha.yoll.net/images/shichi/sks.htm)
18:48:28	14041/14041	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Aug%202005%2010:31:39%20GMT	inuyasha.yoll.net/images/shichi/bks/fights.htm	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/fights.htm	(from inuyasha.yoll.net/images/shichi/bks.htm)
18:48:28	16419/16419	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2011:02:11%20GMT	inuyasha.yoll.net/images/shichi/shin/card2.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/shin/card2.jpg	(from inuyasha.yoll.net/images/shichi/shin.htm)
18:48:29	9202/9202	---M--	200	added ('OK')	image/gif	date:Sat,%2020%20Aug%202005%2011:13:23%20GMT	inuyasha.yoll.net/images/shichi/sks/suikotsu.gif	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/sks/suikotsu.gif	(from inuyasha.yoll.net/images/shichi/sks.htm)
18:48:29	420/420	---M--	200	added ('OK')	image/gif	date:Sat,%2020%20Aug%202005%2010:32:11%20GMT	inuyasha.yoll.net/images/shichi/bks/name.gif	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/name.gif	(from inuyasha.yoll.net/images/shichi/bks/jewel.htm)
18:48:29	52851/52851	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2011:02:56%20GMT	inuyasha.yoll.net/images/shichi/shin/card4.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/shin/card4.jpg	(from inuyasha.yoll.net/images/shichi/shin.htm)
18:48:29	85/85	---M--	200	added ('OK')	image/gif	date:Sat,%2020%20Aug%202005%2010:35:57%20GMT	inuyasha.yoll.net/images/shichi/images/arrow.gif	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/images/arrow.gif	(from inuyasha.yoll.net/images/shichi/bks/jewel.htm)
18:48:30	6389/6389	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:32:16%20GMT	inuyasha.yoll.net/images/shichi/bks/shikon.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/shikon.jpg	(from inuyasha.yoll.net/images/shichi/bks/jewel.htm)
